,cell_id,cell_label,organ_id,ensembl_id,mean_expr_value
771,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.6551837921142578
772,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,0.5108959078788757
773,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.56255042552948
774,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,2.4939467906951904
775,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.3995157480239868
776,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128567.17,0.2711864411830902
777,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,0.5205811262130737
778,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.3502824902534485
779,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,0.42312347888946533
780,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.5230024456977844
781,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.6551837921142578
782,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,0.5108959078788757
783,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.56255042552948
784,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,2.4939467906951904
785,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.3995157480239868
786,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128567.17,0.2711864411830902
787,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,0.5205811262130737
788,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.3502824902534485
789,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,0.42312347888946533
790,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,1.0466960668563843
791,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.969325065612793
792,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000019582.15,1.6196320056915283
793,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,4.190184116363525
794,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,1.074846625328064
795,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000205542.11,3.498251438140869
796,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000234745.11,2.113409996032715
797,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.0184049606323242
798,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,1.0061349868774414
799,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.6564416885375977
800,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,1.0466960668563843
801,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.969325065612793
802,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000019582.15,1.6196320056915283
803,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,4.190184116363525
804,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,1.074846625328064
805,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000205542.11,3.498251438140869
806,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000234745.11,2.113409996032715
807,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.0184049606323242
808,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,1.0061349868774414
809,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.6564416885375977
810,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.389162540435791
811,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.9978888034820557
812,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.9778324365615845
813,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,2.9802956581115723
814,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000019582.15,1.1871919631958008
815,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.5812807083129883
816,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129538.14,0.4433497488498688
817,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,0.6315749287605286
818,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.1420361995697021
819,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000205542.11,1.8058172464370728
820,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.389162540435791
821,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.9978888034820557
822,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.9778324365615845
823,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,2.9802956581115723
824,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000019582.15,1.1871919631958008
825,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.5812807083129883
826,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129538.14,0.4433497488498688
827,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,0.6315749287605286
828,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.1420361995697021
829,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000205542.11,1.8058172464370728
830,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.8066158294677734
831,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.1141678094863892
832,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.1959288120269775
833,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.754664957523346
834,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,3.4122138023376465
835,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000234745.11,1.6613585948944092
836,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.5368956923484802
837,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.5691263675689697
838,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000125968.9,0.5750635862350464
839,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,0.7775657176971436
840,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.8066158294677734
841,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.1141678094863892
842,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.1959288120269775
843,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.754664957523346
844,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,3.4122138023376465
845,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000234745.11,1.6613585948944092
846,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.5368956923484802
847,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.5691263675689697
848,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000125968.9,0.5750635862350464
849,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,0.7775657176971436
850,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.3446327447891235
851,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,3.679849147796631
852,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.7514123916625977
853,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.8192089796066284
854,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.117074728012085
855,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,0.5715631246566772
856,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,0.8165410757064819
857,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.5466101765632629
858,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.5800377130508423
859,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129538.14,0.3785310685634613
860,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.3446327447891235
861,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,3.679849147796631
862,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.7514123916625977
863,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.8192089796066284
864,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.117074728012085
865,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,0.5715631246566772
866,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204592.9,0.8165410757064819
867,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,0.5466101765632629
868,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.5800377130508423
869,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129538.14,0.3785310685634613
870,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.9279539585113525
871,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.0172505378723145
872,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.181556224822998
873,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.6945245265960693
874,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,3.1008644104003906
875,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000284969.1,0.574448823928833
876,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000019582.15,0.8011527061462402
877,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.5389049053192139
878,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000234745.11,1.4059290885925293
879,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128567.17,0.42219018936157227
880,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.9279539585113525
881,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.0172505378723145
882,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102760.13,1.181556224822998
883,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,0.6945245265960693
884,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000166710.20,3.1008644104003906
885,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000284969.1,0.574448823928833
886,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000019582.15,0.8011527061462402
887,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000141753.7,0.5389049053192139
888,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000234745.11,1.4059290885925293
889,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128567.17,0.42219018936157227
890,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000215386.13,5.7426958084106445
891,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000047617.15,3.868837356567383
892,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,3.3147530555725098
893,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,9.491694450378418
894,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150625.16,2.767441987991333
895,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000249797.2,2.7403101921081543
896,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000182836.10,2.3313369750976562
897,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,2.6652133464813232
898,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000198795.11,1.6046512126922607
899,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,1.7022571563720703
900,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,12.794398307800293
901,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,6.033519744873047
902,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,12.991081237792969
903,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,2.9382715225219727
904,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,8.783100128173828
905,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150625.16,7.629561424255371
906,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,4.897235870361328
907,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,5.380177974700928
908,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,4.863637924194336
909,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,4.088374614715576
910,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,12.658275604248047
911,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106991.14,5.789090633392334
912,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,12.750959396362305
913,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150625.16,7.450801849365234
914,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,2.952235698699951
915,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,4.938160419464111
916,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000072163.20,2.9278452396392822
917,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,5.58689022064209
918,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,8.705402374267578
919,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,4.878084659576416
920,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150625.16,0.47021716833114624
921,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000231909.7,0.0031184761319309473
922,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100593.18,0.0031184761319309473
923,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000274874.2,0.014274714514613152
924,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.0992063358426094
925,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000156795.8,0.016258833929896355
926,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000287020.1,0.00435404758900404
927,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,0.05266781151294708
928,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000157036.13,0.0476190485060215
929,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000231210.3,0.0357142873108387
930,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150625.16,0.5723826289176941
931,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000156795.8,0.022906159982085228
932,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000274874.2,0.016466772183775902
933,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000231909.7,0.002976727206259966
934,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000167088.11,0.06818182021379471
935,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100593.18,0.002976727206259966
936,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000196588.19,0.13636364042758942
937,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000151789.12,0.056104183197021484
938,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,0.14118291437625885
939,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102003.11,0.04545454680919647
940,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000072163.20,3.2750000953674316
941,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,5.675000190734863
942,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,15.534408569335938
943,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000163072.16,3.0518927574157715
944,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,15.15687084197998
945,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000249797.2,11.356378555297852
946,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000148516.21,8.895760536193848
947,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,2.825000047683716
948,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000109099.16,2.125
949,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,6.150984287261963
950,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,9.206747055053711
951,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150625.16,6.119071960449219
952,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,5.321710109710693
953,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,7.917051315307617
954,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,3.996785879135132
955,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,2.9035720825195312
956,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000072163.20,2.4270217418670654
957,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,3.5857975482940674
958,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135636.14,1.6415464878082275
959,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000249797.2,4.033895492553711
960,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150625.16,6.225826263427734
961,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,9.199405670166016
962,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,5.3780903816223145
963,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,7.853979110717773
964,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,2.9588236808776855
965,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,4.079565048217773
966,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000072163.20,2.4323530197143555
967,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,3.671430826187134
968,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135636.14,1.6702064275741577
969,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129657.16,3.8905231952667236
970,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,6.710317134857178
971,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,1.7077701091766357
972,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,1.7972973585128784
973,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,4.945945739746094
974,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185630.19,4.567567825317383
975,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,2.2567567825317383
976,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130300.9,1.074324369430542
977,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135636.14,1.0469996929168701
978,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000072163.20,0.6689189076423645
979,CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000189152.11,0.9283778071403503
