,organ_name,organ_name_in_FTU,FTU_name,cell_id,cell_label,organ_id,ensembl_id,mean_expr_value
1300,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.5416666865348816
1301,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000202198.1,1.125
1302,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000168404.13,0.3333333432674408
1303,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115461.5,0.3333333432674408
1304,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,0.3333333432674408
1305,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.3333333432674408
1306,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000143228.13,0.11111099272966385
1307,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000232995.7,0.11111099272966385
1308,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000079950.14,0.3333333432674408
1309,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000143248.13,0.11111099272966385
1310,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,1.0799999237060547
1311,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000153815.16,0.2800000011920929
1312,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.19999998807907104
1313,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,0.28074073791503906
1314,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.41999995708465576
1315,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.23999999463558197
1316,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185630.19,0.3999999761581421
1317,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,0.48000001907348633
1318,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000248636.7,0.1133333221077919
1319,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000163072.16,0.14666664600372314
1320,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.6602565050125122
1321,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.2628205418586731
1322,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,0.15408357977867126
1323,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.1250000149011612
1324,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.12820513546466827
1325,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.14102564752101898
1326,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000156049.7,0.09030099958181381
1327,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,0.08974359184503555
1328,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000133019.12,0.12286324054002762
1329,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000148516.21,0.11630037426948547
1330,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135636.14,1.0
1331,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,1.4000000953674316
1332,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,4.200000286102295
1333,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.6000000238418579
1334,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.6000000238418579
1335,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100154.14,0.6500000357627869
1336,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.800000011920929
1337,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000151702.17,0.4000000059604645
1338,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.9000000357627869
1339,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000284686.1,1.3333758115768433
1340,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,1.454545497894287
1341,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.6363636255264282
1342,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,3.909090995788574
1343,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135636.14,0.9090909361839294
1344,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150867.14,0.8181818723678589
1345,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000152818.18,0.8181818723678589
1346,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.9090909361839294
1347,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000151067.22,0.9073068499565125
1348,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000260971.4,0.3636363744735718
1349,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115461.5,2.0
1350,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165810.17,4.1875
1351,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,25.894351959228516
1352,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251322.9,3.625
1353,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,30.24609375
1354,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000091428.18,4.83112096786499
1355,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000077943.8,5.9895830154418945
1356,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,4.9375
1357,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000172889.16,2.25
1358,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,15.46875
1359,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000174640.15,3.0625
1360,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000091428.18,4.503103256225586
1361,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,25.55555534362793
1362,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251322.9,4.4375
1363,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,4.890349864959717
1364,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000174640.15,3.4375
1365,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000095370.20,2.25
1366,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106070.20,5.6875
1367,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,5.292187213897705
1368,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,30.564741134643555
1369,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165810.17,4.1875
1370,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,2.697463035583496
1371,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,1.8333332538604736
1372,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,0.5740741491317749
1373,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.6522634029388428
1374,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000162407.9,1.324134111404419
1375,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,2.3456790447235107
1376,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.9876543879508972
1377,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.5251661539077759
1378,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,1.0367798805236816
1379,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,0.8469140529632568
1380,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,2.486921787261963
1381,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,1.6302082538604736
1382,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,0.5104166865348816
1383,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.5868055820465088
1384,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000162407.9,1.2318215370178223
1385,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.90625
1386,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.3597755432128906
1387,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,2.0416665077209473
1388,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,0.7979171276092529
1389,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000091428.18,0.5794271230697632
1390,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251322.9,3.7662336826324463
1391,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000124440.15,3.9372293949127197
1392,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000133019.12,10.06600570678711
1393,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,7.520824432373047
1394,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000066629.18,2.857142448425293
1395,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000064999.15,8.969780921936035
1396,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,12.638092994689941
1397,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,17.805299758911133
1398,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,6.766233921051025
1399,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,5.606807231903076
1400,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251322.9,3.701298713684082
1401,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000133019.12,10.327045440673828
1402,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000124440.15,3.9372291564941406
1403,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,7.6117329597473145
1404,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000066629.18,2.857142686843872
1405,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000064999.15,8.969779968261719
1406,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,12.806924819946289
1407,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,17.896852493286133
1408,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,6.805195331573486
1409,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,5.593820095062256
1410,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,30.527721405029297
1411,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,20.531347274780273
1412,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000170293.9,7.393442153930664
1413,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000064999.15,9.0
1414,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,16.232486724853516
1415,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,18.820781707763672
1416,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,9.376169204711914
1417,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204634.12,5.041193962097168
1418,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,13.229508399963379
1419,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129657.16,7.114753723144531
1420,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,30.527721405029297
1421,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,20.531347274780273
1422,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000170293.9,7.393442153930664
1423,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000064999.15,9.0
1424,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,16.232486724853516
1425,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,18.820781707763672
1426,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,9.376169204711914
1427,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204634.12,5.041193962097168
1428,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,13.229508399963379
1429,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129657.16,7.114753723144531
1430,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000156049.7,0.5
1431,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000038382.20,2.0
1432,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.75
1433,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100600.15,0.5
1434,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185404.16,0.5
1435,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000231373.1,0.25
1436,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000215022.7,0.20833325386047363
1437,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000124226.11,0.5
1438,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000186111.10,0.5
1439,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184708.18,0.25
1440,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.3870967626571655
1441,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.3629032075405121
1442,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,0.09677419066429138
1443,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000172244.9,0.031922053545713425
1444,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000249492.2,0.031922053545713425
1445,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135636.14,0.04838709533214569
1446,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.16129031777381897
1447,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000188511.12,0.032258063554763794
1448,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000188873.4,0.012768805958330631
1449,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000231871.5,0.032258063554763794
1450,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.3870967626571655
1451,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.3629032075405121
1452,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,0.09677419066429138
1453,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000172244.9,0.031922053545713425
1454,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000249492.2,0.031922053545713425
1455,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135636.14,0.04838709533214569
1456,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.16129031777381897
1457,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000188511.12,0.032258063554763794
